DL3510,IND,0617,SLC,0846,148
KL6511,HGH,0801,KWL,0915,91
AF5484,ATL,0629,DTW,0739,91
CZ8104,KWL,1507,TNA,1649,119
LH6494,ARN,2108,TXL,2213,67
DL9183,LAX,1507,DCA,1946,228
UA9383,BHX,0301,BRU,0347,65
UA3445,SLC,1911,ORD,2127,132
CZ9553,HMI,0231,CGO,0452,144
CZ0970,HKG,1120,WUH,1229,95
DL0904,MHT,1335,ATL,1524,145
QF0260,ISA,0455,OOL,0645,123
KL4298,IST,0647,AMS,0936,189
TK8810,IST,2251,MAN,0138,204
UA0282,FLL,0126,ORD,0332,141
DL7062,CVG,0857,MEM,0950,72
NH6975,NGO,2318,ICN,0034,85
BA3730,HKG,1102,LHR,2009,541
CZ7190,PVG,1220,NDG,1433,140
NH1730,KIX,1827,IST,0502,605
CZ9473,CSX,1837,PVG,1950,86
TK0674,ABJ,1613,IST,2131,320
NH8295,ITM,1029,AXT,1119,57
TK5088,CGK,0208,SIN,0313,84
UA3719,LIT,2350,IAH,0043,83
UA2108,SFO,1524,HKG,0317,658
DL3967,JNB,1513,ATL,0441,766
DL3351,ORD,1059,FCO,1844,496
TK7982,CPT,1853,JNB,2028,121
DL6185,ATL,1330,AVP,1506,102
AF5064,KGL,0709,BJM,0730,37
DL3209,ATL,0706,AVL,0733,59
KL7094,CAN,1700,AMS,0141,519
CZ6450,PEK,2330,CTU,0121,127
KL3351,LVI,2004,HRE,2044,54
CZ4747,LYA,0102,CAN,0244,114
NH5720,KIX,2253,ISG,0034,117
CZ5391,TPE,0814,WUH,0920,93
DL0641,ATL,1250,AUA,1612,200
BA2105,HEL,2344,WAW,0107,76
DL8827,CLT,2157,JFK,2315,76
CZ2386,SWA,0919,WUH,1032,70
DL8899,DTW,1015,MLI,1107,68
LH4852,AYT,2354,DUS,0249,178
KL6551,MSY,2045,JFK,2303,157
QF9408,SYD,0835,KTA,1252,240
TK0395,ORD,0244,IST,1327,511
UA0455,DEN,0743,OGG,1416,366
QR8181,ZAG,1208,BUD,1239,44
EK1807,KUL,2059,DXB,0219,410
TK1311,IST,1900,MCT,2257,243
UA7478,ABQ,2114,ORD,2323,151
UA0474,MBJ,0009,EWR,0307,182
UA6304,PDX,0109,SFO,0217,94
CX0657,HKG,0937,HAK,1020,46
DL6224,CVG,1651,MCO,1832,76
CX2502,HKG,0854,HAN,1000,70
CZ2229,PEK,1352,CSX,1521,110
DL9561,ATL,1120,AUS,1303,119
DL5725,LWS,1656,SLC,1753,85
DL2811,CVG,1151,MCI,1259,85
CZ0464,CAN,2203,RGN,0029,168
CZ4676,WUH,2211,SHA,2301,61
CZ0860,WUH,1426,SHE,1617,105
DL2078,IND,0641,BOS,0813,114
QF1601,POM,1607,CNS,1710,71
UA9913,DXB,1321,IAD,0122,650
DL3778,PAP,0027,MIA,0146,104
AF3159,CAN,1434,WUH,1539,71
LH7323,IKA,0435,FRA,0848,229
KL5469,ATL,2211,HSV,2239,31
DL9903,ATL,2204,ATW,2337,109
JJ6309,GRU,1554,MXP,0200,527
JJ3068,MIA,2041,MAO,0113,259
KL3206,HNL,0623,LAX,1128,265
TK5708,BRE,1642,IST,1852,152
UA7255,IAD,0407,HNL,1254,466
CZ9417,SYX,2114,PVG,2317,126
CZ5550,SHA,1818,ZUH,1956,122
UA1072,IAD,0418,YOW,0525,76
KL1325,AUH,1838,ISB,2057,123
AF6199,ORY,0841,MLA,1033,114
DL3143,LGA,1821,LEX,1937,95
UA6126,PEK,1256,JFK,0216,702
DL0544,BZN,1934,SLC,2017,46
DL7046,DEN,0641,DTW,0859,155
UA0207,ARN,1254,EWR,1942,459
BA8526,LHR,0503,GLA,0600,71
EK7983,DXB,1350,HND,2252,473
TK3638,IST,0316,MED,0553,163
DL3708,MCO,0354,PIT,0531,128
CZ4190,LHW,0238,TNA,0422,119
UA3703,GYD,0429,ASB,0538,74
UA1805,JAN,0259,IAH,0342,45
AF9818,BHM,2320,ATL,2346,52
UA9981,KSA,0713,KWA,0811,62
QF7215,DXB,1528,CPH,2007,285
LH6386,BRU,0544,YUL,1108,353
CZ8660,MFM,2043,HGH,2213,69
AF3510,DCA,1445,ATL,1601,84
TK5035,RUH,1056,IST,1350,196
UA8798,CLE,1329,JHW,1354,31
NH4276,NRT,0030,IST,1045,491
CZ2755,CAN,1730,REP,1915,117
QR5536,CMB,1107,DOH,1508,249
CX4839,HKG,1852,HGH,2022,93
CZ8825,SZX,1654,KOW,1728,34
DL2207,EVV,1400,ATL,1443,72
BA0248,BRU,0529,LHR,0610,32
DL9779,ABQ,0037,MSP,0216,120
DL1533,DTW,1728,MQT,1811,54
CZ7137,CAN,0816,ACX,0931,70
DL4384,ATL,0057,SEA,0421,197
DL0851,FLL,1015,DTW,1212,135
DL4367,SFO,0350,CVG,0745,241
CZ8839,BKK,2030,XMN,2320,164
CZ7551,LHW,0607,CSX,0755,133
AF2785,JRO,1333,DAR,1421,43
LH6626,CTA,1200,MUC,1324,99
TK9932,SIN,2010,IST,0457,477
QF6641,LHR,2224,DXB,0347,303
UA4669,DEN,0054,OKC,0200,83
AF2975,BOD,0805,ORY,0853,69
TK8438,IST,1942,LWO,2055,88
UA1000,MFR,0850,DEN,1050,120
TK2390,BJV,0720,SAW,0802,54
BA2562,FNA,0144,ROB,0221,43
CZ3702,BKI,1923,SZX,2123,137
DL8369,ATL,2151,BDA,2349,156
DL9776,PHF,2126,ATL,2240,93
EK6768,GVA,0220,DXB,0727,351
DL9856,CDG,0131,YYZ,0856,360
TK1358,IST,2001,LUX,2226,179
UA7326,HAJ,1624,BRU,1656,40
CZ9099,JJN,1913,CSX,2005,65
DL2323,ATL,1842,SDF,1932,52
JJ6251,LIM,0610,LAX,1257,474
KL1213,ATL,2038,IAH,2159,68
LH5319,EWR,0937,EDI,1603,382
AF7981,WUH,0208,CDG,1253,551
NH0366,KMJ,1912,ITM,1955,66
DL1837,ATL,0954,SDQ,1231,166
DL1543,SEA,2012,MSP,2244,150
QF7412,CGK,0245,SYD,0809,349
CZ3662,PVG,0643,NNG,0838,138
DL2284,DTW,0651,MSN,0740,45
DL8154,DTW,0635,MSP,0747,88
EK7690,WLG,0006,SYD,0223,180
CZ0161,DLC,1505,NGO,1636,123
KL2258,AUA,1702,BON,1728,22
LH4145,SCN,1535,HAM,1622,53
DL1396,DTW,2252,MSY,0030,96
LH0669,DOK,1152,MUC,1358,114
UA3487,AMS,1554,IAD,2150,453
CX3231,BNE,1448,HKG,2125,472
DL5819,ATL,1117,SCL,1828,449
QR4736,TIF,0029,DOH,0208,105
DL6877,RAP,1650,MSP,1802,88
CX4137,CDG,1313,HKG,0050,619
CZ1915,SZX,1339,KMG,1504,98
EK5615,DXB,0749,HKG,1355,345
UA3650,AMS,1035,IAH,1945,558
KL0190,ATL,1830,IAD,1933,80
UA8189,DEN,1916,OMA,2020,75
AF3774,LAX,2115,MSP,2359,144
AF7931,CDG,1533,JFK,2128,358
EK3434,DXB,0811,HKT,1351,383
AF3037,JNB,2024,CDG,0445,570
JJ3247,CUZ,1616,JUL,1650,39
BA6596,ABZ,0320,LCY,0414,47
AF2316,CDG,2340,JED,0508,322
DL2206,ATL,0310,SAV,0345,60
DL0383,ATL,1055,SAT,1231,125
TK9865,HAM,0234,AYT,0533,160
AF8356,ORY,0407,MPL,0453,61
UA5337,PDX,0857,SEA,0928,49
CZ5673,HFE,1843,SZX,2010,99
CZ5163,KWL,0334,CTU,0446,67
UA6687,EWR,1626,OSL,2250,362
CZ5640,WUH,1219,BAV,1336,100
KL3065,SJO,0658,PTY,0754,60
UA4963,ALA,1915,TSE,2019,98
UA9306,LAS,2333,LAX,0018,66
DL0711,RSW,2056,MSP,2346,174
KL4328,AMS,1853,GOT,1957,96
DL8835,DCA,0329,OMA,0522,137
CZ8726,DLC,1814,NGB,1929,71
DL7812,ATL,1347,SBN,1456,88
NH3317,NRT,0247,ZRH,1428,549
CX0783,YVR,0607,HKG,1700,566
AF8899,FCO,0223,MPL,0316,81
UA2284,PVR,1154,ORD,1519,183
UA0115,EWR,0213,ORD,0343,113
CZ2221,HFE,0501,CAN,0620,76
EK9991,ADL,2112,DXB,0813,663
LH9662,FRA,1311,DEL,1921,444
UA3972,DEN,1854,ONT,2043,113
LH7565,FRA,1604,DEN,0011,553
UA8655,EWR,1438,ORF,1517,72
NH8204,TPE,1809,FUK,1945,79
AF3103,WUH,1207,CAN,1322,65
JJ4763,CGH,1658,BSB,1803,85
UA0128,SFO,1545,YEG,1814,158
EK9283,EBB,1926,DXB,2350,253
UA0218,ORD,1231,JAX,1410,113
DL0564,BOS,2232,PLS,0120,150
AF6799,LCY,0554,LIN,0703,75
DL6216,ATL,0640,SAP,0906,161
NH0493,DUS,1038,NRT,2035,628
DL7458,CLE,0401,ATL,0511,107
DL6891,ATL,1014,SAN,1346,199
LH3052,YEG,0702,LHR,1330,403
DL3939,ATL,0250,SAL,0522,169
CZ5781,SGN,0819,CAN,1017,119
LH6905,FRA,0547,DFW,1435,576
KL1677,HKT,0219,BKK,0317,91
TK9186,IST,1655,LYS,1855,162
KL9551,AMS,0540,GVA,0646,46
UA3575,YWG,1337,ORD,1508,88
TK4312,FCO,0127,IST,0257,129
DL4378,DTW,0428,MTY,0704,150
TK8109,BEY,0451,IST,0604,60
UA6962,RIC,1736,ORD,1851,66
CZ4924,HRB,0726,LDS,0759,51
DL1514,ABE,0700,ATL,0837,116
AF2592,NUE,2157,CDG,2249,64
AF4323,ATL,0216,ECP,0247,55
LH0819,POZ,1201,FRA,1254,59
DL0162,LEX,1738,LGA,1850,80
DL3173,SLC,0611,VEL,0642,61
CZ2023,ZAT,1129,KMG,1156,36
QR4136,TUN,0216,DOH,0707,262
CZ0437,AKL,0847,CAN,1804,625
JJ0450,CGH,1547,SSA,1726,116
LH1498,AOI,2048,MUC,2138,71
AF0880,FCO,2306,MRS,2358,70
DL0244,HRE,1639,LUN,1722,41
LH0942,SIN,2004,FRA,0743,676
KL4175,AMS,2221,GRU,0807,530
DL9790,CDG,0834,IAD,1513,421
EK9734,CAN,1007,DXB,1548,355
QR8829,JNB,1340,CPT,1506,96
TK2192,MSY,0658,IAH,0740,48
BA9108,ABZ,1927,LHR,2023,78
CZ1943,CZX,2317,CSX,0026,66
JJ1376,GRU,0336,NAT,0605,157
AF7869,ORY,0011,MRS,0107,58
DL5131,CDG,1418,IAH,2202,486
QR7986,DOH,0459,PVG,1320,435
UA2365,RDU,0722,EWR,0815,59
DL5145,JFK,1145,JAX,1315,108
JJ4211,CGH,1832,BPS,1958,85
UA0293,SEA,1955,ORD,2244,226
BA1499,PRG,1007,LHR,1122,70
UA4734,BFL,1830,DEN,2018,126
NH3431,NRT,0039,ITM,0123,47
UA7647,RAP,1910,ORD,2049,83
TK6896,VKO,0512,AYT,0748,136
NH7062,CJU,1255,FUK,1331,37
AF8733,CVG,1136,CDG,1948,442
UA6497,SYD,2138,LAX,1025,710
UA1127,AVL,0751,ORD,0851,65
UA5386,DEN,1929,ORD,2102,124
KL1045,KUL,1943,AMS,0523,698
UA3812,DEN,0354,PUB,0419,25
TK5298,ECN,0028,SAW,0124,52
UA4628,ZRH,0024,EWR,0814,445
BA6820,JFK,0436,MXP,1109,426
UA6553,GEG,1523,DEN,1708,83
DL9159,RSW,1801,LGA,1949,140
CZ6353,PNH,0514,CAN,0721,133
KL7982,RIC,0314,ATL,0418,82
CZ9592,URC,1932,AKU,2026,58
LH1069,FCO,1305,FRA,1422,105
LH2151,PMI,2104,FRA,2231,95
NH5030,BKK,0217,NRT,0759,257
QF7529,KBV,1754,BKK,1854,68
KL9616,NBO,1537,JIB,1744,131
UA6733,DFW,1900,CLE,2115,147
DL4852,ATL,1600,TPA,1659,62
DL5596,MAN,0225,LAS,1113,549
QF1949,DXB,1443,SYD,0421,676
AF1409,PTY,1656,CDG,0326,530
CZ8829,URC,2237,ALA,2342,97
QF4010,SYD,0141,LAX,1344,683
UA2097,SBP,0347,LAX,0418,42
DL7367,ATL,0522,CLT,0600,67
DL5667,SLC,1050,CLT,1349,217
CZ8923,HGH,0640,JJN,0727,49
UA8141,SAL,2003,IAH,2220,142
UA2198,AUS,1214,EWR,1450,183
TK6662,LIS,0026,IST,0430,190
AF9113,ATL,1950,CDG,0425,467
UA9065,XNA,0252,IAH,0343,57
DL2968,OMA,2120,ATL,2249,92
KL4366,CID,0110,ATL,0241,110
LH9921,FRA,0635,DRS,0718,63
UA1533,DEN,1949,PVR,2235,177
TK8862,AYT,1737,VKO,2017,183
UA9159,ROC,1848,ORD,1955,82
UA7237,SMX,1859,LAX,1921,51
CZ5592,CAN,1615,TAO,1758,140
TK2211,JNB,1253,CPT,1415,92
UA9593,BOS,1728,YYZ,1824,64
UA6085,GRU,0619,EWR,1543,491
DL6488,ATL,0143,CMH,0240,64
AF3751,CHS,0553,ATL,0629,37
TK7794,IST,1554,MRS,1803,140
UA3366,LAX,0321,PEK,1448,736
LH4592,DUS,1425,OTP,1634,132
DL6102,LGA,1803,MSN,1936,104
CZ8008,MFM,0501,FOC,0604,76
UA3545,CUU,1926,IAH,2045,89
CZ4903,MXZ,1051,CAN,1120,45
DL4556,ATL,0512,CLE,0616,89
KL3843,EWN,1703,ATL,1810,57
DL8259,LGA,1334,MSP,1545,134
QF7039,PRG,1114,DXB,1554,261
EK5124,ARN,0657,DXB,1234,372
EK8734,SEA,0928,DXB,2046,738
UA6665,LAX,1142,PDX,1333,105
AF9689,EYW,1322,ATL,1443,109
DL9235,LGA,2003,MSY,2211,129
UA8112,MOB,1801,IAH,1856,77
UA7955,ROP,1142,SPN,1207,29
UA5661,SFO,0030,FRA,1049,626
QF1487,BNE,0531,LDH,0624,84
EK8845,HAM,0532,DXB,1017,325
QF1760,EMD,0449,BNE,0547,45
DL0463,MSP,1204,IAD,1406,119
EK7415,DXB,0049,HAM,0548,348
CZ7374,WUS,0615,PEK,0747,120
LH0573,FRA,0040,DUB,0157,101
TK3222,SAW,0700,BRU,0944,145
UA8319,DLA,0659,NSI,0727,52
TK3555,IST,2001,MQM,2121,84
LH7104,GOT,0752,DUS,0900,63
DL2389,ATL,0737,TLH,0819,48
DL0110,MSP,1533,IAH,1740,151
KL9536,HOU,1152,ATL,1311,121
LH6987,FRA,1706,DTW,0115,411
UA3256,JFK,1022,SAL,1352,216
QR0661,NBO,0956,DOH,1409,264
AF5447,ATL,1441,CAK,1549,85
JJ3700,GIG,2356,BEL,0241,174
DL0900,LAS,0829,ATL,1123,178
JJ6853,CGH,0553,SDU,0623,70
CZ0106,XMN,1954,XFN,2108,104
NH2439,DLC,0237,NRT,0435,129
DL0967,LAX,0542,DTW,0852,209
UA0909,BOS,2016,YUL,2056,44
AF5468,ATL,0014,CID,0147,100
CZ1696,TNA,1333,CSX,1453,96
NH8923,ICN,2144,MYJ,2248,61
CZ0355,XMN,1406,XIY,1547,116
UA1905,ORD,2124,YXU,2211,43
NH6485,HSG,1802,HND,1905,86
BA2815,LHR,1757,EWR,0000,395
LH7437,YYC,2156,FRA,0705,471
DL3138,CAN,2309,LAX,1046,778
QF3415,PBO,0638,PER,0745,86
TK7901,JRO,0658,MBA,0729,35
AF4088,ATL,1919,CHO,2020,67
CX1359,HKG,0147,FOC,0241,54
JJ8946,GRU,0542,MEX,1450,489
JJ6300,BSB,1423,SDU,1534,96
LH5178,FRA,2317,DMM,0343,271
DL8697,MSP,0557,ICT,0701,85
LH5564,DUS,0158,OSL,0323,115
AF3380,ATL,0938,CHS,1016,49
CX6398,JFK,2154,HKG,1008,693
UA8253,ORD,0220,YXE,0430,111
BA1618,AAR,2237,AAL,2253,46
LH7832,FRA,0316,DME,0544,119
LH7086,SKG,0734,STR,0933,103
AF4487,MSP,1644,SFO,1948,160
DL7572,EWR,2013,DTW,2122,77
KL4775,SLZ,1021,BEL,1105,46
TK8914,IST,0242,MUC,0423,147
QR1137,BAH,1605,DOH,1623,55
TK5806,SAW,0754,BJV,0833,54
TK4811,ASR,1553,IST,1651,67
CZ8737,TNA,2205,CTU,2355,107
TK6908,BEN,0358,IST,0539,111
AF0292,ATL,1737,CHA,1758,50
DL2942,ATL,1909,CHO,2001,49
AF1653,AJA,0801,ORY,0907,73
TK2960,IST,0607,MSQ,0759,93
TK5246,IST,1507,MSR,1625,89
DL5852,ATL,1642,CHS,1723,52
DL8275,COS,0345,ATL,0601,160
LH2850,BOS,1820,FRA,2359,412
LH6451,BRU,0858,HAM,0940,70
LH7557,DUS,2359,ORD,0634,370
CX8947,YVR,0628,JFK,1106,233
AF4196,CDG,1216,KIX,2315,538
LH0408,BRU,1736,HAJ,1815,65
CZ5978,HDG,0416,CAN,0610,113
DL1245,DHN,1355,ATL,1422,54
UA7656,QRO,1700,IAH,1821,95
CZ4690,XNN,1407,XIY,1507,76
UA4557,RSW,1617,ORD,1811,112
UA2812,ORD,1521,YYC,1750,149
DL2578,ATL,2058,CID,2213,80
KL8350,KUL,0859,CGK,1017,91
QF6881,CXI,1416,NAN,1823,187
BA9398,MAN,1425,GOT,1539,69
CX1825,HKG,1706,WNZ,1818,104
JJ5467,BSB,0259,BEL,0510,127
CZ2167,JJN,0004,SHA,0110,72
JJ9632,CGH,0241,SJP,0320,41
CZ2506,CAN,0025,SYX,0121,75
JJ9630,GIG,0550,SLZ,0813,161
AF7775,ORY,1029,LYS,1110,60
CZ7200,MXZ,1328,SZX,1356,47
UA3750,IAH,2326,SAN,0134,138
DL3290,ATL,0309,CHA,0332,26
UA3709,IAH,0441,SAP,0630,105
BA5978,LCA,1455,LHR,1829,240
UA7631,ORD,0212,YYZ,0302,67
DL3983,HNL,1412,FUK,2123,480
NH3664,TOY,1237,HND,1313,63
UA9484,IAH,1523,SAL,1734,137
UA6338,IAH,1401,SAV,1556,101
UA1549,GPT,0138,IAH,0225,81
LH0448,FRA,1134,DOH,1657,351
QR7423,BSR,0134,DOH,0232,53
BA4404,LHR,2217,EZE,1150,736
UA4814,MSY,0444,ORD,0627,135
UA4572,IAD,1700,JAX,1817,80
UA3314,IAH,0206,SAT,0236,45
KL9399,DLA,1733,SSG,1756,40
UA3860,SDF,2205,IAD,2305,73
KL2942,ATL,2231,ICT,0004,121
UA9918,MUC,2035,SFO,0537,568
BA6894,LGW,2350,PSA,0115,81
AF1187,CMH,2101,ATL,2208,74
DL8428,NAS,0712,BOS,0924,152
DL3415,MSN,0539,DTW,0626,66
DL2958,BDA,1512,JFK,1647,109
DL3280,ORF,2131,LGA,2209,70
LH2244,LFW,2348,BRU,0459,311
QF0817,ADL,2138,PER,0008,168
UA6599,SDF,2258,IAH,0033,84
DL2949,FWA,0450,DTW,0519,38
NH0318,XMN,2011,NRT,2305,174
QF4341,SYD,0813,LDH,0918,60
UA9866,CUN,2358,AUS,0146,119
BA7153,LCA,1513,LGW,1840,215
CZ7820,ZUH,1211,MXZ,1252,58
JJ6374,GRU,1421,MIA,2155,439
AF3548,MVD,1732,EZE,1800,47
CZ2105,KMG,0121,DLU,0152,25
CX8283,HKG,0421,WUH,0542,70
CZ6545,TAO,0858,PVG,0950,78
AF8446,ATL,1432,CMH,1533,62
BA5672,BKK,0505,CNX,0554,86
TK4215,EZE,1926,GRU,2147,128
DL2979,ATL,0851,CVG,0940,80
UA1473,IAH,1035,ATL,1156,86
TK5331,IST,2316,MHD,0247,206
UA6260,BRU,1849,JFK,0047,396
AF3746,LFW,2355,CDG,0451,288
DL7832,EUG,0756,SLC,0912,97
DL3813,SLC,0916,CVG,1143,169
DL3877,ISN,1105,MSP,1225,65
JJ5442,GIG,1408,SSA,1542,115
UA7404,BJX,0407,LAX,0636,152
DL4952,LGA,1821,MYR,1930,73
NH3401,OKA,0619,CTS,0840,172
NH2621,CTS,0439,HND,0543,96
AF6334,ATL,0054,CLT,0138,63
DL9345,IND,1428,ATL,1524,56
KL1869,GRB,1213,ATL,1352,115
KL0941,HRE,1559,LUN,1632,64
TK9949,AYT,0023,ESB,0103,62
DL4400,SLC,0620,CUN,1009,252
TK1582,ADE,0232,IST,0623,207
LH3973,BSL,2008,FRA,2037,68
LH0338,HND,0657,FRA,1823,641
DL0963,CUN,2148,IND,0022,158
UA0284,AUH,1533,FRA,2019,360
NH6013,CDG,1743,HND,0407,617
DL9895,SLC,2110,TWF,2137,67
UA6725,FNA,0505,ROB,0546,48
DL1688,GGT,1746,ATL,1925,117
DL9480,SXM,0327,JFK,0652,180
UA1929,ORD,0627,YUL,0749,83
AF3607,ATL,1516,CLE,1631,66
CX2751,BKK,0500,HKG,0702,124
UA8357,ORD,1423,HSV,1521,75
UA6533,HSV,0736,DEN,0935,141
CZ4718,CAN,1807,SYD,0145,416
QF6405,DFW,0110,MSY,0205,65
UA4631,SFO,0808,FLL,1314,250
QF6328,NAN,0902,BNE,1151,186
AF7629,LAD,0320,CDG,1017,391
UA0772,TXL,2148,EWR,0354,447
UA4397,IAD,1356,ZRH,2044,441
AF7830,CDG,0321,KUL,1315,754
NH8642,PEK,1525,DLC,1609,46
AF1528,ORY,0140,MAD,0304,105
DL5424,ATL,2342,CUN,0126,107
CZ4174,DIG,2142,KMG,2221,55
CZ9782,URC,1750,ASB,2047,197
DL6939,LHR,0431,ATL,1213,484
CX9957,HKG,0941,FRA,2003,510
LH2853,LOS,0807,FRA,1304,330
NH0791,WAW,2039,LHR,2215,88
AF5120,LAX,2222,OGG,0221,295
DL8310,ATL,1312,TUL,1442,96
UA0634,OGG,0752,HNL,0818,52
DL8882,SLC,1627,TUL,1805,105
UA2815,MCO,1506,TLH,1545,69
UA8277,PEK,1407,IAH,0307,821
UA3263,EWR,1412,NAS,1607,141
AF6068,MSP,1211,SEA,1433,194
UA0802,PEK,1425,IAD,0054,668
CZ1596,INC,0203,NKG,0351,112
DL8098,ATL,1724,TUS,2034,160
JJ1536,GRU,1342,MUC,2335,578
AF2633,KBP,1555,CDG,1830,118
UA2260,IAH,0645,RSW,0825,87
DL4316,SLC,1304,TUS,1427,71
UA7396,ORD,1126,YVR,1424,151
UA3921,IAH,2010,RTB,2228,154
TK8500,SAW,0025,SJJ,0138,98
AF2148,ATL,1207,TLH,1241,40
CZ9312,YTY,0543,CAN,0716,86
JJ4388,BSB,0607,SSA,0734,74
QR1366,DOH,2116,ADD,0011,198
DL9278,IND,0839,RSW,1032,131
DL6778,PSC,2320,SLC,0019,89
LH7356,EDI,0941,EWR,1507,308
BA9609,EWR,1046,ORY,1623,452
UA0252,MUC,0913,BOS,1532,381
TK5662,MAD,1716,IST,2030,188
CZ5658,CAN,1957,SWA,2034,53
DL7017,ATL,1320,CRW,1410,41
JJ1365,GRU,1520,MVD,1714,114
UA7474,SJC,1242,LAX,1319,38
CZ3951,DNH,0104,URC,0205,60
DL7395,MCI,1226,CVG,1326,81
DL8640,HSV,0817,ATL,0849,52
UA1154,MCO,0543,CLE,0721,91
CZ2711,CAN,2009,SVO,0314,381
NH2626,CTS,1226,HKD,1247,20
DL2216,ATL,0322,CSG,0348,42
UA0804,ORD,1209,YWG,1325,122
CZ8030,SHE,1322,PUS,1419,92
DL4857,JFK,0702,IND,0830,119
DL5278,GEG,1050,LAX,1249,135
DL4793,CAE,1154,ATL,1224,61
QF1069,BNE,0939,LAX,2336,658
LH7407,LHR,2242,SFO,0718,448
CX1526,HAN,1144,HKG,1250,72
TK9559,IST,2123,MLE,0316,356
NH2490,UKB,0410,OKA,0548,93
QF1965,TSV,1554,MOV,1629,66
LH6298,FRA,1616,DUS,1638,31
AF3896,ATL,1101,TRI,1134,59
UA7533,ORD,1422,YOW,1539,101
UA7811,ICN,0321,REP,0648,249
JJ3520,BSB,0751,SLZ,0944,100
UA7570,BON,0512,EWR,0901,197
UA9071,ORD,0442,HNL,1133,363
TK0555,IST,0236,MLX,0337,70
UA9341,PHC,2346,LOS,0029,54
DL8595,MEM,0536,ORD,0634,80
QR8499,DOH,2158,RGN,0244,369
NH1428,HND,1038,KCZ,1134,46
DL3088,ATL,2113,TRI,2149,31
DL7079,SLC,0304,CPR,0352,54
UA7602,ORD,2205,YQB,2344,121
KL8833,MSY,2032,LAX,2321,199
CZ6692,YTY,0741,SYX,0936,115
KL4964,AMS,2038,FCO,2211,105
CZ6170,CTU,0606,KWE,0657,72
KL3153,BLL,0313,AMS,0351,64
CZ2073,CZX,0321,CAN,0455,94
CZ0500,CTU,0027,KWL,0131,88
UA7436,LOS,0329,IAH,1320,545
TK1756,IST,2151,MLA,2323,120
CZ3829,YIW,2125,XMN,2212,78
EK3951,CCU,1846,DXB,2234,221
UA0407,LAX,1422,PIT,1828,219
KL1526,ATL,2148,IND,2247,88
DL2597,TYS,1011,LGA,1134,102
NH6714,CTS,0130,HIJ,0254,96
DL7729,SLC,1111,COS,1212,69
DL9866,MSP,0725,INL,0805,48
LH8292,FRA,1318,DXB,1814,294
BA4651,JED,2350,LHR,0443,279
DL1099,ATL,2206,COS,0009,152
NH2663,JFK,1621,NRT,0347,705
NH5701,TPE,0933,HKD,1239,175
DL9455,CVG,1425,LGA,1539,75
NH7187,MMY,2357,ISG,0015,36
UA4678,JFK,2300,SFO,0302,259
AF6659,ATL,1018,COS,1219,147
QF7158,JFK,0137,LAX,0632,218
BA9882,DFW,2040,FRA,0455,505
DL2036,SLC,1137,COD,1227,55
UA8530,LAX,1644,PHX,1735,82
CX5520,HKG,1207,FUK,1439,165
CZ3504,XIY,2013,PEK,2129,81
KL5287,AMS,0234,WAW,0359,101
UA5728,ORD,1358,YQR,1538,117
AF1194,FCO,0440,NCE,0518,56
UA9532,ORD,0030,HPN,0200,116
DL2110,DTW,0022,OKC,0203,120
EK4628,DXB,0806,GVA,1413,303
DL0764,MSP,0310,IND,0418,88
JJ9738,GIG,2127,BSB,2248,88
TK3865,BSL,1949,IST,2153,143
TK7802,FUK,1259,ICN,1340,73
AF4551,AMS,2145,HRE,0741,542
KL2775,TRD,1214,AMS,1339,102
BA1470,ZAG,1909,LHR,2040,123
DL6429,CPR,0236,SLC,0322,63
UA6170,SLW,1612,IAH,1716,78
CZ6855,KHN,1912,LYA,2009,78
DL2058,SLC,1010,CNY,1043,52
KL7128,MIA,0551,ATL,0657,92
KL9107,SMF,0515,ATL,0837,231
AF1126,ATL,1544,TPA,1640,52
DL4329,MSP,2052,IMT,2128,54
CZ7306,SHE,1704,PVG,1835,98
UA7812,YYC,0750,IAH,1128,195
LH4087,EWR,0847,TXL,1604,408
UA8548,IAH,1435,AUS,1503,33
CZ7771,FUG,0110,CAN,0238,93
KL3387,ATL,2043,ILM,2140,79
UA2745,BOS,0448,YOW,0535,59
QF5411,TSV,0805,MKY,0842,58
JJ0836,JOI,0324,CGH,0404,67
BA5218,KWI,1543,LHR,2018,290
NH2690,NRT,1254,JFK,0157,602
CZ1546,CAN,1101,BNE,1813,406
AF7251,ATL,0522,CUN,0717,99
TK5704,JIB,1242,MGQ,1355,108
QF5577,NAN,0719,SYD,1033,256
QR9927,OTP,0445,DOH,0826,231
CZ9352,JJN,1334,SZX,1425,78
CZ9184,YTY,0239,CGO,0333,48
QF7242,PER,0521,ADL,0730,143
BA5344,FLR,0304,LCY,0426,110
UA1996,NRT,0142,ORD,1146,669
UA4954,DEN,1943,PDX,2136,105
BA9031,MAD,0211,BOS,0827,351
CZ8079,ICN,1912,MDG,2015,74
TK1922,IST,0246,NBO,0723,264
UA5241,CVG,0505,EWR,0614,74
BA2130,MLE,0431,LGW,1241,499
DL4366,INL,1322,BRD,1352,52
BA2114,LHR,2020,FCO,2202,104
DL6993,SCL,0811,ATL,1650,432
UA9334,JFK,0013,BRU,0555,412
CZ5530,BKK,1900,WUH,2124,176
LH3065,FRA,1132,EDI,1259,85
KL8901,SIT,1219,JNU,1239,41
TK1779,EZS,0142,ESB,0238,61
EK9607,DXB,2240,GRU,1230,739
